web-scraper-order,web-scraper-start-url,Pagination,Title,Comment Pagination,Comment,Comment Link,Comment Link-href
"1679824841-743","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1132305/chapter-94-bare-bones-ritual","Chapter 94 - Bare bones ritual","","<p>This is where the binge train stop, welcome to daily station <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Dead002-min-AADA2Bc8Xgw=.png""></p>
<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Love003-min-AACAODU9Xgw=.png""></p>","17 days  ago","https://www.royalroad.com/fiction/chapter/1132305?comment=8136615#comment-8136615"
"1679825004-744","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1133232/chapter-95-bone-rattling-subjects","Chapter 95 - Bone-rattling subjects","","<p>Maybe along with the map for chapter 100 <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_EyeSparkles001-min-AAAAxl48Xgw=.png""></p>
<p>And the Deep is, uh. Well. More about that in a week <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","16 days  ago","https://www.royalroad.com/fiction/chapter/1133232?comment=8139791#comment-8139791"
"1679825004-745","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1133232/chapter-95-bone-rattling-subjects","Chapter 95 - Bone-rattling subjects","","<p>This is my evil plan, I'm taking the cliffs all the way into the comment section! <img src=""https://www.royalroadcdn.com/public/smilies/peosinister-AABAtExUsww.png""></p>","16 days  ago","https://www.royalroad.com/fiction/chapter/1133232?comment=8140319#comment-8140319"
"1679825004-746","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1133232/chapter-95-bone-rattling-subjects","Chapter 95 - Bone-rattling subjects","","<p>At least you know no one's gonna be sullying your name behind your back <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","16 days  ago","https://www.royalroad.com/fiction/chapter/1133232?comment=8139805#comment-8139805"
"1679825004-747","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1133232/chapter-95-bone-rattling-subjects","Chapter 95 - Bone-rattling subjects","","<p>The exact restrictions for summoning Pareth (aside from the circle) are :</p>
<p>Mostly full skeleton (can be missing like a few minor bones but not major ones like a femur a the skull)</p>
<p>Mostly intact and 'clean' bones, too much breakage or rotting won't work</p>
<p>All sourced from the same specie and from relatively same sized individuals</p>
<p>&nbsp;</p>","16 days  ago","https://www.royalroad.com/fiction/chapter/1133232?comment=8139899#comment-8139899"
"1679825004-748","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1133232/chapter-95-bone-rattling-subjects","Chapter 95 - Bone-rattling subjects","","<div class=""spoiler"" data-class=""spoiler"" data-caption=""Spoiler""><div class=""smalltext"" style=""margin-bottom: 2px;""><strong>Spoiler</strong> <input class=""spoilerButton btn btn-default btn-xs"" type=""button"" value=""Show"" data-class=""spoilerButton""></div>
<div class=""spoilerContent"" data-class=""spoilerContent"">
<div class=""spoiler-inner"" style=""display: none;"" data-class=""spoiler-inner"">
<p>
</p><p>The answer to question about the origin of the name 'the Deep' is actually already in the story. I don't think anyone made any comment about it yet :3</p>
<p></p>
</div>
</div></div>
<p>&nbsp;</p>","16 days  ago","https://www.royalroad.com/fiction/chapter/1133232?comment=8141747#comment-8141747"
"1679825004-749","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1133232/chapter-95-bone-rattling-subjects","Chapter 95 - Bone-rattling subjects","","<p>Book do be suspicious <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","16 days  ago","https://www.royalroad.com/fiction/chapter/1133232?comment=8139915#comment-8139915"
"1679825004-750","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1133232/chapter-95-bone-rattling-subjects","Chapter 95 - Bone-rattling subjects","","<p><img src=""https://www.royalroadcdn.com/public/Smileys/PenguinGirlEmoticon_Love001_big-size-AADArfeOfA8.png?time=1617663725""></p>","16 days  ago","https://www.royalroad.com/fiction/chapter/1133232?comment=8140436#comment-8140436"
"1679825130-751","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1134130/chapter-96-no-lazy-bones","Chapter 96 - No lazy bones","","<p>I never... even though about that <img src=""https://www.royalroadcdn.com/public/smilies/peoshock-AAAA_4FVsww.png""></p>
<p>I'll see what I can do...</p>","15 days  ago","https://www.royalroad.com/fiction/chapter/1134130?comment=8147308#comment-8147308"
"1679825130-752","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1134130/chapter-96-no-lazy-bones","Chapter 96 - No lazy bones","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Approval001 (1)-min-AACAHCk7Xgw=.png""></p>","15 days  ago","https://www.royalroad.com/fiction/chapter/1134130?comment=8147532#comment-8147532"
"1679825130-753","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1134130/chapter-96-no-lazy-bones","Chapter 96 - No lazy bones","","<p><img src=""https://www.royalroadcdn.com/public/Smileys/PenguinGirlEmoticon_Love001_big-size-AADArfeOfA8.png?time=1617663725""></p>","15 days  ago","https://www.royalroad.com/fiction/chapter/1134130?comment=8147528#comment-8147528"
"1679825130-754","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1134130/chapter-96-no-lazy-bones","Chapter 96 - No lazy bones","","<p>Man, like, I don't know about the other ones but I think 'Potato locator' HAS to be a valid function, right? It's only logical. We should ask the author to definitely put that in if not <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","15 days  ago","https://www.royalroad.com/fiction/chapter/1134130?comment=8148618#comment-8148618"
"1679825130-755","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1134130/chapter-96-no-lazy-bones","Chapter 96 - No lazy bones","","<p>That or it could only show the nearest potato, after all, one only need a single potato to start a farm <img src=""https://www.royalroadcdn.com/public/smilies/peo1-min-AADAsfdKsww.png""></p>","15 days  ago","https://www.royalroad.com/fiction/chapter/1134130?comment=8148686#comment-8148686"
"1679825130-756","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1134130/chapter-96-no-lazy-bones","Chapter 96 - No lazy bones","","<p>You mean this? <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Eating001-min-AADA50Q8Xgw=.png""></p>
<p>Edit : oh I guess it's bugged lol, RR dev breaking everything as usual, that'll be fixed soon, surely <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","15 days  ago","https://www.royalroad.com/fiction/chapter/1134130?comment=8149113#comment-8149113"
"1679825130-757","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1134130/chapter-96-no-lazy-bones","Chapter 96 - No lazy bones","","<p>You must've read the list wrong, only 4 pirates died and the affable cap'n Zarrow isn't among them <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Cool001 (1)-min-AADAI+U7Xgw=.png""></p>","15 days  ago","https://www.royalroad.com/fiction/chapter/1134130?comment=8148625#comment-8148625"
"1679825130-758","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1134130/chapter-96-no-lazy-bones","Chapter 96 - No lazy bones","","<p>Hmm, well, technically it is somewhat of a small spoiler, though I feel like it's fairly obvious but the answer fits in a single word <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>
<div class=""spoiler"" data-class=""spoiler"" data-caption=""Spoiler""><div class=""smalltext"" style=""margin-bottom: 2px;""><strong>Spoiler</strong> <input class=""spoilerButton btn btn-default btn-xs"" type=""button"" value=""Show"" data-class=""spoilerButton""></div>
<div class=""spoilerContent"" data-class=""spoilerContent"">
<div class=""spoiler-inner"" style=""display: none;"" data-class=""spoiler-inner"">
<p>
</p><p>Scribes</p>
<p></p>
</div>
</div></div>
<p>&nbsp;</p>","15 days  ago","https://www.royalroad.com/fiction/chapter/1134130?comment=8148635#comment-8148635"
"1679825255-759","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1135039/chapter-97-pareth-25","Chapter 97 - Pareth: 25%","","<blockquote>
<p>If you aren't sapient, you don't need a trial to breach the tiers</p>
</blockquote>
<p>There is this, on one side</p>
<p>But also, and this is something that was actually changed along the way but never mentioned outside of the comment section so technically not a retcon : Monsters do not gain xp, they just grow and or get stronger until they don't. And that ties in with why live monsters cannot be <strong>[identify]</strong>ed, they have no 'level' so to speak until you kill them.</p>","14 days  ago","https://www.royalroad.com/fiction/chapter/1135039?comment=8154368#comment-8154368"
"1679825255-760","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1135039/chapter-97-pareth-25","Chapter 97 - Pareth: 25%","","<p>How come I keep forgetting words this <img src=""https://www.royalroadcdn.com/public/smilies/peoshock-AAAA_4FVsww.png""></p>","14 days  ago","https://www.royalroad.com/fiction/chapter/1135039?comment=8154317#comment-8154317"
"1679825255-761","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1135039/chapter-97-pareth-25","Chapter 97 - Pareth: 25%","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Crying002-min-AABAbf47Xgw=.png""></p>","14 days  ago","https://www.royalroad.com/fiction/chapter/1135039?comment=8155123#comment-8155123"
"1679825399-762","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1135855/chapter-98-pareth-50","Chapter 98 - Pareth: 50%","","<p>You know that she'd absolutely try that if she thought it had any chance of working <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","13 days  ago","https://www.royalroad.com/fiction/chapter/1135855?comment=8160308#comment-8160308"
"1679825399-763","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1135855/chapter-98-pareth-50","Chapter 98 - Pareth: 50%","","<p>Nice that it happens to be in her plans <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Eating001-min-AADA50Q8Xgw=.png""></p>","13 days  ago","https://www.royalroad.com/fiction/chapter/1135855?comment=8160311#comment-8160311"
"1679825399-764","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1135855/chapter-98-pareth-50","Chapter 98 - Pareth: 50%","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","13 days  ago","https://www.royalroad.com/fiction/chapter/1135855?comment=8160354#comment-8160354"
"1679825399-765","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1135855/chapter-98-pareth-50","Chapter 98 - Pareth: 50%","","<p>Well, not for a bit, but eventually yes <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png"">, and Alith will also come back at some point </p>","13 days  ago","https://www.royalroad.com/fiction/chapter/1135855?comment=8160931#comment-8160931"
"1679825706-766","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/Smileys/PenguinGirlEmoticon_Love001_big-size-AADArfeOfA8.png?time=1617663725""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175318#comment-8175318"
"1679825706-767","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Blush001-min-AACAs2g7Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175324#comment-8175324"
"1679825706-768","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p>He does have heavy bones... <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175327#comment-8175327"
"1679825706-769","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p>Give scribe-kun a break, they're working hard to make the skill description short and comprehensible (─‿‿─)</p>
<p>Of course it's not always completely accurate <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175314#comment-8175314"
"1679825706-770","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p>Literally going to use every good GM's answer: shut up, it's magic!  ¯\_(ツ)_/¯</p>
<p>And the more polite version is: magic do be flexible, a perfectly accurate skill description doesn't exist because there are no perfectly stable skills <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175623#comment-8175623"
"1679825706-771","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175328#comment-8175328"
"1679825706-772","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Blush001-min-AACAs2g7Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175330#comment-8175330"
"1679825706-773","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/Smileys/PenguinGirlEmoticon_Love001_big-size-AADArfeOfA8.png?time=1617663725""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175333#comment-8175333"
"1679825706-774","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p>Onwards to 10000% next! <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Love003-min-AACAODU9Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175344#comment-8175344"
"1679825706-775","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Love003-min-AACAODU9Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175348#comment-8175348"
"1679825706-776","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p>At least he communicates a bit now, quite the improvement <img src=""https://www.royalroadcdn.com/public/Smileys/PenguinGirlEmoticon_Love001_big-size-AADArfeOfA8.png?time=1617663725""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175353#comment-8175353"
"1679825706-777","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p>He's finally the big boy he was always meant to be <img src=""https://www.royalroadcdn.com/public/Smileys/PenguinGirlEmoticon_Love001_big-size-AADArfeOfA8.png?time=1617663725""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175362#comment-8175362"
"1679825706-778","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Approval001 (1)-min-AACAHCk7Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175358#comment-8175358"
"1679825706-779","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Eating001-min-AADA50Q8Xgw=.png""><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Love003-min-AACAODU9Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175355#comment-8175355"
"1679825706-780","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Love003-min-AACAODU9Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175364#comment-8175364"
"1679825706-781","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/Smileys/PenguinGirlEmoticon_Love001_big-size-AADArfeOfA8.png?time=1617663725""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175366#comment-8175366"
"1679825706-782","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p>About 3m tall <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175373#comment-8175373"
"1679825706-783","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Love003-min-AACAODU9Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175604#comment-8175604"
"1679825706-784","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/Smileys/PenguinGirlEmoticon_Love001_big-size-AADArfeOfA8.png?time=1617663725""></p>
<p>You know that Sofia wants that too <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175608#comment-8175608"
"1679825706-785","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/Smileys/PenguinGirlEmoticon_Love001_big-size-AADArfeOfA8.png?time=1617663725""></p>
<p>I am french, a proud baguette eater <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png"">Which should explain a lot about that, often french and english have similar sounding words that I could mix up and such other confusing similarities. Not only that but the different punctuation rules make my life a nightmare sometimes. <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Laughing002-min-AABAgxA9Xgw=.png""> So, yep, it is what it is.</p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8175937#comment-8175937"
"1679825706-786","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Love003-min-AACAODU9Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8176369#comment-8176369"
"1679825706-787","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1137825/chapter-100-pareth-100","Chapter 100 - Pareth: 100%","","<p>Happens, I've had to see the mouth bone doctor often too <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Dead002-min-AADA2Bc8Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1137825?comment=8176466#comment-8176466"
"1679825815-788","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138019/extra-art-gallery-map-popularity-poll","Extra - Art Gallery + Map + Popularity poll","","<p>Hey, listen, it's your own fault for clicking it <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1138019?comment=8176758#comment-8176758"
"1679825815-789","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138019/extra-art-gallery-map-popularity-poll","Extra - Art Gallery + Map + Popularity poll","","<p>That's because I just made it, Will add it later <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","10 days  ago","https://www.royalroad.com/fiction/chapter/1138019?comment=8181086#comment-8181086"
"1679825815-790","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138019/extra-art-gallery-map-popularity-poll","Extra - Art Gallery + Map + Popularity poll","","<p>It's alright, she specializes in telekinesis magic, I'm sure she can scribble a good bit with it <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1138019?comment=8176770#comment-8176770"
"1679825815-791","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138019/extra-art-gallery-map-popularity-poll","Extra - Art Gallery + Map + Popularity poll","","<p>The numbers tell a different story <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Eating001-min-AADA50Q8Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1138019?comment=8176778#comment-8176778"
